,Bacteria,Chemicals,Bacteria_counts,Correlation,Importance_random_forest,CV_random_forest,R_squared_random_forest,Importance_xgboost,CV_xgboost,R_squared_xgboost,Importance_decition_tree,CV_decition_tree,R_squared_decition_tree
116,{Unknown Genus} Moraxellaceae,Rb,14122,-0.05714774072310804,0.1689958953568521,-0.21213520414667997,0.30733462904747255,2.0378744011706695,-8923140.647937844,-1.0377908748386453,1.0294123574616139,-1778512.2907890915,-0.5459018717160307
117,{Unknown Genus} Moraxellaceae,Sb,14122,-0.20862884235658602,0.15632414325610589,-0.21213520414667997,0.30733462904747255,2.037959366144246,-8923140.647937844,-1.0377908748386453,1.0294110726580903,-1778512.2907890915,-0.5459018717160307
118,{Unknown Genus} Moraxellaceae,Ba,14122,-0.13963528841476278,0.20944279851857917,-0.21213520414667997,0.30733462904747255,2.0377513561915523,-8923140.647937844,-1.0377908748386453,1.0294110726580903,-1778512.2907890915,-0.5459018717160307
119,{Unknown Genus} Moraxellaceae,Naftalen,14122,0.045492902216110985,0.15633653050990215,-0.21213520414667997,0.30733462904747255,2.03780396183903,-8923140.647937844,-1.0377908748386453,1.0294110726580903,-1778512.2907890915,-0.5459018717160307
120,{Unknown Genus} Moraxellaceae,Acenaften,14122,-0.2663882919589466,0.15629554686198477,-0.21213520414667997,0.30733462904747255,2.037790966039526,-8923140.647937844,-1.0377908748386453,1.0294110726580903,-1778512.2907890915,-0.5459018717160307
121,{Unknown Species} Acinetobacter,"['Li', 'Antracen']",29,-0.08011959879857279,0.2591158755430423,-0.21344304389343716,0.22199617625862367,1.0313763291840803,-4.126604151741909,-0.031520463415289246,0.9621932345788194,-11.014999999999999,-0.5557815609108998
122,{Unknown Species} Acinetobacter,"['Al', 'Fe']",29,-0.012489723406354725,0.2555547165274189,-0.21344304389343716,0.22199617625862367,1.0314963293561552,-4.126604151741909,-0.031520463415289246,0.9621932345788194,-11.014999999999999,-0.5557815609108998
123,{Unknown Species} Acinetobacter,"['V', 'As']",29,-0.07217613923172227,0.26036921273471025,-0.21344304389343716,0.22199617625862367,2.0628726585402357,-4.126604151741909,-0.031520463415289246,0.9621932345788194,-11.014999999999999,-0.5557815609108998
124,{Unknown Species} Acinetobacter,"['Cr', 'Fe']",29,-0.13149055101812215,0.2704932326468933,-0.21344304389343716,0.22199617625862367,1.0313763291840803,-4.126604151741909,-0.031520463415289246,0.9607782445279681,-11.014999999999999,-0.5557815609108998
125,{Unknown Species} Acinetobacter,"['Mn', 'Fe']",29,-0.06128922907956129,0.26834162997836997,-0.21344304389343716,0.22199617625862367,1.0313763291840803,-4.126604151741909,-0.031520463415289246,0.9607782445279681,-11.014999999999999,-0.5557815609108998
126,{Unknown Species} Acinetobacter,"['Fe', 'Al', 'Cr', 'Mn']",29,-0.11291207846296092,0.2736604887835584,-0.21344304389343716,0.22199617625862367,3.094282295207821,-4.126604151741909,-0.031520463415289246,1.0386026973247846,-11.014999999999999,-0.5557815609108998
127,{Unknown Species} Acinetobacter,"['Se', 'Mo']",29,-0.0411032817304404,0.23301810949543533,-0.21344304389343716,0.22199617625862367,2.0628967852095474,-4.126604151741909,-0.031520463415289246,1.0386026973247846,-11.014999999999999,-0.5557815609108998
128,{Unknown Species} Acinetobacter,"['Fluoren', 'Fluoranten']",29,-0.07989688800036499,0.2664365054512573,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.0386026973247846,-11.014999999999999,-0.5557815609108998
129,{Unknown Species} Acinetobacter,pH,29,0.12063649614817515,0.2683720718906927,-0.21344304389343716,0.22199617625862367,3.094282295207821,-4.126604151741909,-0.031520463415289246,1.0386026973247846,-11.014999999999999,-0.5557815609108998
130,{Unknown Species} Acinetobacter,HCHO,29,-0.2056915338628919,0.31750790479623325,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
131,{Unknown Species} Acinetobacter,B,29,-0.2410443569368563,0.25990049116559943,-0.21344304389343716,0.22199617625862367,1.031520456078104,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
132,{Unknown Species} Acinetobacter,Ni,29,0.042850812801017,0.2647875238350408,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
133,{Unknown Species} Acinetobacter,Ga,29,-0.07814631515631075,0.285274027719453,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
134,{Unknown Species} Acinetobacter,Rb,29,-0.07069733658895694,0.26692183624226606,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
135,{Unknown Species} Acinetobacter,Sb,29,0.20703985772274527,0.3946263616348148,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
136,{Unknown Species} Acinetobacter,Ba,29,0.13705654922847732,0.2661550313295984,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
137,{Unknown Species} Acinetobacter,Naftalen,29,0.03766091862282121,0.26626158078159035,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
138,{Unknown Species} Acinetobacter,Acenaften,29,-0.0572948128615543,0.26635710218245057,-0.21344304389343716,0.22199617625862367,1.0315204560254672,-4.126604151741909,-0.031520463415289246,1.037187707273933,-11.014999999999999,-0.5557815609108998
139,{Unknown Species} Leptospira,Ni,6,0.5656378344721101,0.36685481686514054,-0.3571591723558154,0.44172520826135675,1.4954277779427798,-0.36418804732107823,0.29418109082437727,1.3414141414141414,-0.17510109599395302,0.34545454545454546
140,{Unknown Class} SR1,Rb,295,-0.4752881013299028,0.43055223317115465,0.15198276552490564,0.6283823512899933,1.523915261611065,-0.9450191661871081,0.9800805675084521,1.647037182175458,-1.8544628298950365,0.8479407410035621
141,{Unknown Family} EW055,Sb,787,-0.2732294194848414,0.32220893542522777,-0.12509334296698094,0.5414282914564825,0.9467165443557037,-14.29929849319968,0.03697118738030292,1.0656619197108725,-32.76425304651689,0.6467530825594245
142,debontii,Ni,22,-0.030482215132444895,0.29474162396918446,-0.11237788237783475,0.5904957377973188,1.223583016177455,-0.4680386236994881,0.9699762745328728,1.4134884723120018,0.19044776119402984,0.8862314156431803
143,{Unknown Order} BS119,Rb,13,-0.2663950430803718,0.38960164443716483,-0.0777395245214687,0.45694711840315916,1.3224071345940682,-0.19239291836796282,0.8081272848236556,1.383845604002859,0.24590604026845647,0.6168691922802001
